ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano_Novo,Ano_Novo_lower,Ano_Novo_upper,Black_Friday,Black_Friday_lower,Black_Friday_upper,Carnaval,Carnaval_lower,Carnaval_upper,Criancas,Criancas_lower,Criancas_upper,Cyber_Monday,Cyber_Monday_lower,Cyber_Monday_upper,Dia_dos_Pais,Dia_dos_Pais_lower,Dia_dos_Pais_upper,Independencia,Independencia_lower,Independencia_upper,Labour_Day,Labour_Day_lower,Labour_Day_upper,Namorados,Namorados_lower,Namorados_upper,Natal,Natal_lower,Natal_upper,Pascoa,Pascoa_lower,Pascoa_upper,Tiradentes,Tiradentes_lower,Tiradentes_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-11-12,28607.18909016368,17074.959897158842,30010.068599025195,28607.18909016368,28607.18909016368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4879.48169483262,-4879.48169483262,-4879.48169483262,0.0,0.0,0.0,344.7240055949272,344.7240055949272,344.7240055949272,-4335.859526204815,-4335.859526204815,-4335.859526204815,-888.3461742227321,-888.3461742227321,-888.3461742227321,0.0,0.0,0.0,23727.70739533106
2017-11-13,28660.198876149498,26803.958655140374,39976.0012549983,28660.198876149498,28660.198876149498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4955.093555391743,4955.093555391743,4955.093555391743,0.0,0.0,0.0,553.0818662075619,553.0818662075619,553.0818662075619,4203.539984517896,4203.539984517896,4203.539984517896,198.47170466628464,198.47170466628464,198.47170466628464,0.0,0.0,0.0,33615.29243154124
2017-11-14,28713.208662135305,28109.930988308373,40704.25342569239,28713.208662135305,28713.208662135305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756.080073917329,5756.080073917329,5756.080073917329,0.0,0.0,0.0,1069.2168818325538,1069.2168818325538,1069.2168818325538,3347.897897525506,3347.897897525506,3347.897897525506,1338.9652945592693,1338.9652945592693,1338.9652945592693,0.0,0.0,0.0,34469.28873605264
2017-11-15,28766.218448121115,28669.888377938274,41916.130638360104,28766.218448121115,28766.218448121115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6661.452726007795,6661.452726007795,6661.452726007795,0.0,0.0,0.0,1668.5906975847543,1668.5906975847543,1668.5906975847543,2476.467799302159,2476.467799302159,2476.467799302159,2516.3942291208828,2516.3942291208828,2516.3942291208828,0.0,0.0,0.0,35427.67117412891
2017-11-16,28819.22823410693,28922.258807784918,42368.83689220552,28819.22823410693,28819.22823410693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6775.002078056399,6775.002078056399,6775.002078056399,0.0,0.0,0.0,1842.1723199224728,1842.1723199224728,1842.1723199224728,1219.9357873493893,1219.9357873493893,1219.9357873493893,3712.8939707845375,3712.8939707845375,3712.8939707845375,0.0,0.0,0.0,35594.23031216333
2017-11-17,28872.238020092736,27594.216712882808,40130.64908645942,28872.238020092736,28872.238020092736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5148.467840889087,5148.467840889087,5148.467840889087,0.0,0.0,0.0,1204.3555406332193,1204.3555406332193,1204.3555406332193,-965.6856366773736,-965.6856366773736,-965.6856366773736,4909.79793693324,4909.79793693324,4909.79793693324,0.0,0.0,0.0,34020.70586098182
2017-11-18,28925.24780607855,22133.17856193842,35320.58138724104,28925.24780607855,28925.24780607855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17644484690177,22.17644484690177,22.17644484690177,0.0,0.0,0.0,-119.50647245547052,-119.50647245547052,-119.50647245547052,-5946.2963058042005,-5946.2963058042005,-5946.2963058042005,6087.979223106572,6087.979223106572,6087.979223106572,0.0,0.0,0.0,28947.42425092545
2017-11-19,28978.25759206436,24187.57027681329,37190.5557119228,28978.25759206436,28978.25759206436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.716246903556,1386.716246903556,1386.716246903556,0.0,0.0,0.0,-1505.6293809240126,-1505.6293809240126,-1505.6293809240126,-4335.85952620083,-4335.85952620083,-4335.85952620083,7228.205154028399,7228.205154028399,7228.205154028399,0.0,0.0,0.0,30364.97383896792
2017-11-20,29031.267378050175,33205.57938539212,45941.63252958723,29031.267378050175,29031.267378050175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10235.60509302742,10235.60509302742,10235.60509302742,0.0,0.0,0.0,-2279.4324922792293,-2279.4324922792293,-2279.4324922792293,4203.539984511997,4203.539984511997,4203.539984511997,8311.49760079465,8311.49760079465,8311.49760079465,0.0,0.0,0.0,39266.87247107759
2017-11-21,29084.277164035986,32033.73374235459,44841.72074316283,29084.277164035986,29084.277164035986,0.0,0.0,0.0,-953.2687758328,-953.2687758328,-953.2687758328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9484.300957562109,9484.300957562109,9484.300957562109,-953.2687758328,-953.2687758328,-953.2687758328,-2229.820020913001,-2229.820020913001,-2229.820020913001,3347.897897523285,3347.897897523285,3347.897897523285,9319.491856784623,9319.491856784623,9319.491856784623,0.0,0.0,0.0,38568.5781215981
2017-11-22,29137.2869500218,24018.21448325679,36722.73163851869,29137.2869500218,29137.2869500218,0.0,0.0,0.0,-9677.2378664752,-9677.2378664752,-9677.2378664752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.5829675782416,1292.5829675782416,1292.5829675782416,-9677.2378664752,-9677.2378664752,-9677.2378664752,-1741.4338336529388,-1741.4338336529388,-1741.4338336529388,2476.467799300568,2476.467799300568,2476.467799300568,10234.786868405812,10234.786868405812,10234.786868405812,0.0,0.0,0.0,30429.86991760004
2017-11-23,29190.296736007615,42427.29597694469,55907.10854971495,29190.296736007615,29190.296736007615,0.0,0.0,0.0,9233.766498425279,9233.766498425279,9233.766498425279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20067.655303161348,20067.655303161348,20067.655303161348,9233.766498425279,9233.766498425279,9233.766498425279,-1427.3267526835498,-1427.3267526835498,-1427.3267526835498,1219.9357873451493,1219.9357873451493,1219.9357873451493,11041.279770074467,11041.279770074467,11041.279770074467,0.0,0.0,0.0,49257.95203916896
2017-11-24,29243.306521993425,159796.1305367188,172775.54068682235,29243.306521993425,29243.306521993425,0.0,0.0,0.0,127681.67458477759,127681.67458477759,127681.67458477759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136851.37634561173,136851.37634561173,136851.37634561173,127681.67458477759,127681.67458477759,127681.67458477759,-1589.0905747940833,-1589.0905747940833,-1589.0905747940833,-965.685636682832,-965.685636682832,-965.685636682832,11724.477972311039,11724.477972311039,11724.477972311039,0.0,0.0,0.0,166094.68286760515
2017-11-25,29296.31630797924,61410.18937433564,75029.2370213157,29296.31630797924,29296.31630797924,0.0,0.0,0.0,34646.6770056736,34646.6770056736,34646.6770056736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38991.578241115276,38991.578241115276,38991.578241115276,34646.6770056736,34646.6770056736,34646.6770056736,-1980.5849502159417,-1980.5849502159417,-1980.5849502159417,-5946.296305793417,-5946.296305793417,-5946.296305793417,12271.78249145104,12271.78249145104,12271.78249145104,0.0,0.0,0.0,68287.89454909452
2017-11-26,29349.326093965046,45610.01153439682,58284.27137069566,29349.326093965046,29349.326093965046,0.0,0.0,0.0,16110.36085389472,16110.36085389472,16110.36085389472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22378.58485813015,22378.58485813015,22378.58485813015,16110.36085389472,16110.36085389472,16110.36085389472,-2068.6532496374257,-2068.6532496374257,-2068.6532496374257,-4335.859526206067,-4335.859526206067,-4335.859526206067,12672.736780078922,12672.736780078922,12672.736780078922,0.0,0.0,0.0,51727.9109520952
